Order_ID,Area,City,Region_Name,Restaurant_Name,Price_Category,Price,Popularity_Index,Popularity,Avg ratings,Total ratings,Rating_Category,Demand_Category,Food type,Cuisine_Count,Address,Delivery_Time_Mins,Delivery_Category
382978,George Town,Chennai,Chennai - George Town,Taj Biriyani Center,Medium,400,1.33,Moderate,2.9,80,Poor,Normal,"Street Food,Biryani,Indian",3,George Town,60,Standard
382994,Ghatkopar Vikhroli,Mumbai,Mumbai - Ghatkopar Vikhroli,Star Restaurant,Medium,500,1.23,Moderate,2.9,80,Poor,Normal,Chinese  North Indian  Fast Food  Mughlai  Indian  Seafood  Kebabs  Thalis,1,Ghatkopar Vikhroli,65,Slow
383038,Nsp,Delhi,Delhi - Nsp,Pizzapastaburger Coin,Medium,200,0.81,Low,3.7,50,Average,Normal,"Pizzas,Fast Food",2,Nsp,62,Slow
383042,Begumpet,Hyderabad,Hyderabad - Begumpet,Trio La Patisserie,Medium,400,1.25,Moderate,2.9,80,Poor,Normal,Bakery  Desserts,1,Begumpet,64,Slow
383044,Perambur,Chennai,Chennai - Perambur,Billy'S,Medium,200,0.99,Low,2.9,80,Poor,Normal,"Indian,American,Italian,Continental",4,Perambur,81,Slow
383051,Lakdi Ka Pul,Hyderabad,Hyderabad - Lakdi Ka Pul,Peshawar Juice N Ice Cream,Medium,200,0.39,Low,2.9,20,Poor,Normal,Juices  Beverages  Desserts,1,Lakdi Ka Pul,51,Standard
383057,Chandkheda,Ahmedabad,Ahmedabad - Chandkheda,S N Blu- The Food Library,Medium,300,1,Moderate,2.9,80,Poor,Normal,"Indian,Fast Food,Beverages",3,Chandkheda,80,Slow
383084,Punjabi Bagh,Delhi,Delhi - Punjabi Bagh,Nori,High,800,1.16,Moderate,2.9,80,Poor,Normal,"Asian,Chinese,Burmese,Thai,Seafood",5,Punjabi Bagh,69,Slow
383098,Kothrud,Pune,Pune - Kothrud,Crazy Cheesy ( Law Collage Road ),Medium,500,1.63,Moderate,2.9,80,Poor,Normal,"Continental,Pastas,Pizzas",3,Kothrud,49,Standard
383176,Tolichowki,Hyderabad,Hyderabad - Tolichowki,Surprise India - Cakes & Desserts,Medium,300,1.43,Moderate,2.9,80,Poor,Normal,Desserts,1,Tolichowki,56,Standard
383270,Egmore,Chennai,Chennai - Egmore,Bismi Kebab Corner,Medium,200,1.74,Moderate,2.9,80,Poor,Normal,"Biryani,Indian,Chinese",3,Egmore,46,Standard
383271,South Kolkata,Kolkata,Kolkata - South Kolkata,Bangla Box By Kasturi,Medium,350,1.41,Moderate,4.1,100,Good,Normal,"Bengali,Combo",2,South Kolkata,71,Slow
383275,Nungambakkam,Chennai,Chennai - Nungambakkam,Flavour Of Chettinadu,Low,150,1.48,Moderate,2.9,80,Poor,Normal,"Biryani,Chettinad,South Indian",3,Nungambakkam,54,Standard
383287,Lake Town,Kolkata,Kolkata - Lake Town,Kbc-Kolkata Biryani Co,Medium,300,1.2,Moderate,3.7,100,Average,Normal,"Biryani,Mughlai,Indian,Tandoor,Kebabs,Snacks",6,Lake Town,83,Slow
383290,Nungambakkam,Chennai,Chennai - Nungambakkam,Dumbir By Kappa Chakka Kandhari,High,600,1.92,Moderate,4.3,100,Good,Normal,"Biryani,South Indian,North Indian",3,Nungambakkam,52,Standard
383297,Basavanagudi,Bangalore,Bangalore - Basavanagudi,Spice It By Ibis,Medium,400,2,High,2.9,80,Poor,Normal,"Snacks,Beverages",2,Raja Ram Mohan Roy Rd,40,Standard
383308,Salt Lake,Kolkata,Kolkata - Salt Lake,Wow Chow,Medium,500,1.23,Moderate,2.9,80,Poor,Normal,"Chinese,Asian",2,Sector-1,65,Slow
383392,Kothapet & Dilsukhnagar,Hyderabad,Hyderabad - Kothapet & Dilsukhnagar,Belly'S Icecreams And Thickshakes,Medium,300,1.74,Moderate,2.9,80,Poor,Normal,"Beverages,Ice Cream",2,Kothapet & Dilsukhnagar,46,Standard
383421,Alwarpet,Chennai,Chennai - Alwarpet,Chinese Baba,Medium,300,1.18,Moderate,2.9,80,Poor,Normal,"Biryani,Barbecue,Chettinad,Chinese",4,Alwarpet,68,Slow
383458,Marol Sakinaka,Mumbai,Mumbai - Marol Sakinaka,Beijing Chicken Lollipops,Medium,300,0.36,Low,3,20,Average,Normal,"Chinese,Beverages",2,Marol Sakinaka,55,Standard
383485,Tarnaka Nacharam & Malkajigiri,Hyderabad,Hyderabad - Tarnaka Nacharam & Malkajigiri,Manu S Kitchen,Medium,500,1.47,Moderate,4.1,100,Good,Normal,"Chinese,Tandoor,Seafood,Biryani,Indian",5,Tarnaka Nacharam & Malkajigiri,68,Slow
383502,Uppal,Hyderabad,Hyderabad - Uppal,Sh Shawarma,Medium,200,1.7,Moderate,2.9,80,Poor,Normal,Arabian  Fast Food,1,Uppal,47,Standard
383573,Chembur,Mumbai,Mumbai - Chembur,Koolers,Medium,400,0.4,Low,4,20,Good,Normal,Chinese,1,Chembur,50,Standard
383615,Piplod,Surat,Surat - Piplod,Chalu Momo,Medium,200,1.72,Moderate,4,100,Good,Normal,"Chinese,Fast Food",2,Piplod,58,Standard
383684,Central Kolkata,Kolkata,Kolkata - Central Kolkata,South Indian Restaurant,Medium,300,0.88,Low,4.1,50,Good,Normal,South Indian,1,Central Kolkata,57,Standard
383693,Charminar,Hyderabad,Hyderabad - Charminar,Pista House Premium Lounge,Medium,300,21.74,Very High,4.2,1000,Good,High Demand,"American,Fast Food,Snacks",3,Charminar,46,Standard
383713,Navrangpura,Ahmedabad,Ahmedabad - Navrangpura,Royal Punjab Paratha,Medium,280,0.56,Low,4,20,Good,Normal,North Indian,1,Navrangpura,36,Standard
383863,Burrabazar,Kolkata,Kolkata - Burrabazar,Riya'S Homemade Creation,Low,150,1.67,Moderate,2.9,80,Poor,Normal,Desserts,1,Burrabazar,48,Standard
384092,Rajajinagar,Bangalore,Bangalore - Rajajinagar,Noto - Healthy Ice Cream,Medium,250,1.85,Moderate,4.3,100,Good,Normal,"Ice Cream,Healthy Food,Desserts",3,Rajajinagar,54,Standard
384196,Kothrud,Pune,Pune - Kothrud,Cafe Chow Meow,Medium,400,1.48,Moderate,2.9,80,Poor,Normal,"Street Food,Snacks,Pizzas,South Indian",4,Kothrud,54,Standard
384242,Shivaji Nagar,Pune,Pune - Shivaji Nagar,Kannu Ki Chai,Medium,250,2.22,High,2.9,80,Poor,Normal,"Beverages,Snacks,Maharashtrian",3,Shivaji Nagar,36,Standard
384251,Kurla,Mumbai,Mumbai - Kurla,Wok Nation,High,600,0.5,Low,4.1,20,Good,Normal,"Indian,Chinese,Seafood,Tandoor",4,Kurla,40,Standard
384311,Piplod,Surat,Surat - Piplod,Maharaja Chaap Pure Veg Restaurant,Medium,250,0.34,Low,3.9,20,Average,Normal,"Thalis,Punjabi,North Indian,Chinese,Snacks,Tandoor,Biryani,Combo",8,Piplod,59,Standard
384326,Nallakunta & Vidyanagar,Hyderabad,Hyderabad - Nallakunta & Vidyanagar,Guest House Coffee And Ice Cream Parlour,Medium,300,1.54,Moderate,2.9,80,Poor,Normal,"Fast Food,Pizzas,Pastas,Beverages",4,Nallakunta & Vidyanagar,52,Standard
384429,Salt Lake,Kolkata,Kolkata - Salt Lake,Gusto Pizza,Medium,300,6.1,Very High,4,500,Good,Normal,"Pizzas,Pastas,Italian,American",4,Salt Lake,82,Slow
384498,Central Bangalore,Bangalore,Bangalore - Central Bangalore,Cool Town,Medium,200,1.63,Moderate,2.9,80,Poor,Normal,"Fast Food,Beverages,Desserts,Juices,Snacks",5,Central Bangalore,49,Standard
384505,Burrabazar,Kolkata,Kolkata - Burrabazar,The Black Pepper,Medium,200,1.29,Moderate,2.9,80,Poor,Normal,"Indian,Chinese,Mughlai",3,Burrabazar,62,Slow
384529,Ruby Area,Kolkata,Kolkata - Ruby Area,Kitchen Plaza,Medium,200,0.24,Low,4,20,Good,Normal,"Indian,Chinese,Bengali",3,Ruby Area,84,Slow
384540,Navrangpura,Ahmedabad,Ahmedabad - Navrangpura,Shawarma,Medium,400,2.27,High,4.1,100,Good,Normal,"Arabian,Fast Food",2,Navrangpura,44,Standard
384542,Piplod,Surat,Surat - Piplod,Monkey Fries,Medium,350,1.36,Moderate,2.9,80,Poor,Normal,"Fast Food,American",2,Piplod,59,Standard
384598,Kodambakkam,Chennai,Chennai - Kodambakkam,Max Restaurant,Medium,300,1.18,Moderate,2.9,80,Poor,Normal,"Chinese,Snacks,Desserts,Beverages",4,Kodambakkam,68,Slow
384631,Salt Lake,Kolkata,Kolkata - Salt Lake,Sandwich Gali,Medium,250,1,Moderate,2.9,80,Poor,Normal,Fast Food,1,Salt Lake,80,Slow
384632,Salt Lake,Kolkata,Kolkata - Salt Lake,Waffle Treats,Medium,250,1.04,Moderate,2.9,80,Poor,Normal,Desserts,1,Salt Lake,77,Slow
384767,Salt Lake,Kolkata,Kolkata - Salt Lake,Masala Fried Chicken,Medium,250,0.99,Low,2.9,80,Poor,Normal,"Fast Food,Italian,Desserts",3,Salt Lake,81,Slow
384770,Salt Lake,Kolkata,Kolkata - Salt Lake,Krazzy Fried Chicken,Medium,250,1.03,Moderate,2.9,80,Poor,Normal,"Indian,Fast Food,Desserts",3,Salt Lake,78,Slow
384773,Salt Lake,Kolkata,Kolkata - Salt Lake,Hot And Fresh Fried Chicken,Medium,250,0.96,Low,2.9,80,Poor,Normal,"Fast Food,Continental,Pizzas,Snacks,Beverages,Combo",6,Salt Lake,83,Slow
384846,Central Kolkata,Kolkata,Kolkata - Central Kolkata,Wah Janaab,Medium,200,1.75,Moderate,4.3,100,Good,Normal,"North Indian,Indian,Snacks,Desserts",4,Central Kolkata,57,Standard
384890,Salt Lake,Kolkata,Kolkata - Salt Lake,Sandwich Wale,Medium,250,0.99,Low,2.9,80,Poor,Normal,"Fast Food,Italian,Desserts",3,Salt Lake,81,Slow
384978,Central Kolkata,Kolkata,Kolkata - Central Kolkata,Calcutta Calling,Medium,300,1.89,Moderate,4.1,100,Good,Normal,"Chinese,Tandoor,Mediterranean,Kebabs,Oriental,Thai,Snacks",7,Central Kolkata,53,Standard
384981,Alipore,Kolkata,Kolkata - Alipore,Urban Desi Tarka,Medium,500,0.9,Low,2.9,80,Poor,Normal,"Chinese,Tandoor,Indian,Biryani",4,Alipore,89,Slow
385006,Lake Town,Kolkata,Kolkata - Lake Town,Kolkata Pizza,Low,159,0.88,Low,2.9,80,Poor,Normal,"Pizzas,Fast Food,Beverages",3,Lake Town,91,Slow
385094,Salt Lake,Kolkata,Kolkata - Salt Lake,Snackoo Time,Medium,250,0.92,Low,2.9,80,Poor,Normal,"Fast Food,Italian,Desserts",3,Salt Lake,87,Slow
385127,Salt Lake,Kolkata,Kolkata - Salt Lake,Appetizers Snacks,Medium,250,1.03,Moderate,2.9,80,Poor,Normal,"Italian,Fast Food,Beverages",3,Salt Lake,78,Slow
385130,Himayath Nagar,Hyderabad,Hyderabad - Himayath Nagar,Santosh Family Dhaba,Medium,300,15.63,Very High,3.8,500,Average,Normal,"North Indian,Biryani,Chinese,Tandoor,Indian",5,Himayath Nagar,32,Standard
385154,Salt Lake,Kolkata,Kolkata - Salt Lake,Snacks Gali,Medium,250,0.95,Low,2.9,80,Poor,Normal,"Fast Food,Italian,Desserts",3,Salt Lake,84,Slow
385220,Baner,Pune,Pune - Baner,Super Naan,Medium,500,0.26,Low,3.7,20,Average,Normal,North Indian,1,Baner,78,Slow
385371,T Nagar,Chennai,Chennai - T Nagar,Ab S-Absolute Barbecues,Medium,500,0.69,Low,3.2,50,Average,Normal,"North Indian,Mughlai,Chinese,Biryani,Grill,Barbecue,Seafood,Burmese",8,T Nagar,72,Slow
385375,Naranpura,Ahmedabad,Ahmedabad - Naranpura,Rasthal Restaurant,Medium,300,1.57,Moderate,2.9,80,Poor,Normal,Indian,1,Naranpura,51,Standard
385572,Marol Sakinaka,Mumbai,Mumbai - Marol Sakinaka,Hotel Nityanand,High,800,0.53,Low,3.7,20,Average,Normal,Indian  Chinese,1,Marol Sakinaka,38,Standard
385607,George Town,Chennai,Chennai - George Town,Turban Mughal Restaurant,High,700,0.86,Low,4.4,50,Good,Normal,Biryani,1,George Town,58,Standard
385630,Kothrud,Pune,Pune - Kothrud,Jalebi Experiment,Medium,500,0.31,Low,3.6,20,Average,Normal,"Sweets,Snacks,Indian,Rajasthani",4,Kothrud,65,Slow
385802,T Nagar,Chennai,Chennai - T Nagar,Dank,High,1500,1.04,Moderate,2.9,80,Poor,Normal,Continental,1,T Nagar,77,Slow
385841,Paschim Vihar,Delhi,Delhi - Paschim Vihar,Kakas Food Point,Medium,300,0.35,Low,4.6,20,Excellent,Normal,"Chinese,Fast Food,North Indian",3,Paschim Vihar,57,Standard
385870,Paschim Vihar,Delhi,Delhi - Paschim Vihar,Burger And Sandwich Karol Bagh Wale (Taal),Medium,500,1.4,Moderate,2.9,80,Poor,Normal,Healthy Food,1,Paschim Vihar,57,Standard
385872,Paschim Vihar,Delhi,Delhi - Paschim Vihar,Late Night Burger,Medium,500,1.43,Moderate,2.9,80,Poor,Normal,Healthy Food,1,Paschim Vihar,56,Standard
385873,Wanowrie,Pune,Pune - Wanowrie,Taco Mania,Medium,300,0.65,Low,3.9,50,Average,Normal,Mexican,1,Wanowrie,77,Slow
385874,Paschim Vihar,Delhi,Delhi - Paschim Vihar,Healthy Food,Medium,500,1.36,Moderate,2.9,80,Poor,Normal,Healthy Food,1,Paschim Vihar,59,Standard
385875,Paschim Vihar,Delhi,Delhi - Paschim Vihar,Loud Cloud,Medium,500,1.63,Moderate,2.9,80,Poor,Normal,Healthy Food,1,Paschim Vihar,49,Standard
385876,Paschim Vihar,Delhi,Delhi - Paschim Vihar,Late Night Sandwich,Medium,500,1.43,Moderate,2.9,80,Poor,Normal,Healthy Food,1,Paschim Vihar,56,Standard
385880,Central Bangalore,Bangalore,Bangalore - Central Bangalore,Madurai Idly Shop - Express,Low,150,2.63,High,4.2,100,Good,Normal,South Indian,1,Commercial Street Central Banaglore,38,Standard
386004,Chandkheda,Ahmedabad,Ahmedabad - Chandkheda,Sher-E-Punjab Dhaba,Medium,300,0.24,Low,3.3,20,Average,Normal,"Punjabi,Indian",2,Chandkheda,82,Slow
386006,Central Kolkata,Kolkata,Kolkata - Central Kolkata,New Lazzat Biryani,Medium,200,1.43,Moderate,2.9,80,Poor,Normal,Biryani,1,Central Kolkata,56,Standard
386011,Sarthana,Surat,Surat - Sarthana,Captain Egg,Medium,200,1.36,Moderate,2.9,80,Poor,Normal,"Indian,Oriental,Continental",3,Sarthana,59,Standard
386066,Kilpauk,Chennai,Chennai - Kilpauk,Sri Vaishnavaa'S Chat Shop,Medium,250,2.13,High,4.4,100,Good,Normal,"North Indian,Snacks,Chaat",3,Kilpauk,47,Standard
386082,Vastral,Ahmedabad,Ahmedabad - Vastral,Eatry Zone,Medium,200,1.11,Moderate,2.9,80,Poor,Normal,Snacks,1,Vastral,72,Slow
386088,Nungambakkam,Chennai,Chennai - Nungambakkam,The Thief,High,1200,1.23,Moderate,2.9,80,Poor,Normal,"Continental,Thai,Italian,Asian,Indian,American",6,Nungambakkam,65,Slow
386095,Jadavpur,Kolkata,Kolkata - Jadavpur,The Kunals Kitchen,Medium,200,1.03,Moderate,2.9,80,Poor,Normal,Fast Food  Combo  Indian,1,Jadavpur,78,Slow
386195,Ruby Area,Kolkata,Kolkata - Ruby Area,Hatari,Medium,400,6.49,Very High,4.3,500,Good,Normal,"Chinese,Biryani,North Indian",3,Ruby Area,77,Slow
386230,Marol Sakinaka,Mumbai,Mumbai - Marol Sakinaka,Feel Good Food (Only Veg),Medium,350,0.36,Low,4.5,20,Excellent,Normal,"Combo,North Indian",2,Marol Sakinaka,55,Standard
386270,Nungambakkam,Chennai,Chennai - Nungambakkam,Darjeeling Cafe,Medium,300,1.85,Moderate,4.4,100,Good,Normal,"Street Food,Chinese,Tibetan,North Eastern,Fast Food",5,Nungambakkam,54,Standard
386316,Piplod,Surat,Surat - Piplod,East Pizza Co.,Medium,350,1.31,Moderate,2.9,80,Poor,Normal,"Pizzas,Fast Food",2,Piplod,61,Slow
386345,Marol Sakinaka,Mumbai,Mumbai - Marol Sakinaka,Hot Lee Chinese,Medium,400,2.04,High,3.7,100,Average,Normal,"Chinese,Asian",2,Marol Sakinaka,49,Standard
386351,Marol Sakinaka,Mumbai,Mumbai - Marol Sakinaka,Sanskari Biryani & More,Medium,350,0.88,Low,4.2,50,Good,Normal,"Biryani,Mughlai,North Indian,Desserts,Beverages",5,Marol Sakinaka,57,Standard
386417,Punjabi Bagh,Delhi,Delhi - Punjabi Bagh,Sticky Rice,High,1000,1.41,Moderate,4.3,100,Good,Normal,"Pan-Asian,Asian,Chinese,Japanese,Sushi,Thai,Seafood,Desserts",8,Punjabi Bagh,71,Slow
386446,Marol Sakinaka,Mumbai,Mumbai - Marol Sakinaka,Changs Kitchen,Medium,500,1.63,Moderate,2.9,80,Poor,Normal,Chinese,1,Marol Sakinaka,49,Standard
386516,Nallakunta & Vidyanagar,Hyderabad,Hyderabad - Nallakunta & Vidyanagar,Thaaliyan By Phulkaas,Medium,200,2.63,High,3.8,100,Average,Normal,"Indian,Mughlai",2,Nallakunta & Vidyanagar,38,Standard
386548,North Dumdum,Kolkata,Kolkata - North Dumdum,C4U,Medium,200,1.14,Moderate,2.9,80,Poor,Normal,"Chinese,Snacks",2,North Dumdum,70,Slow
386562,Marol Sakinaka,Mumbai,Mumbai - Marol Sakinaka,The Almighty Biryani,Medium,350,1.72,Moderate,4.3,100,Good,Normal,"Biryani,Mughlai,North Indian,Desserts,Beverages",5,Marol Sakinaka,58,Standard
386565,Alwarpet,Chennai,Chennai - Alwarpet,Cheap & Best Kitchen,Medium,500,1.27,Moderate,2.9,80,Poor,Normal,"Biryani,North Indian",2,Mylapore,63,Slow
386595,Baner,Pune,Pune - Baner,Chotu Tapriwala,Medium,300,1.19,Moderate,2.9,80,Poor,Normal,"Fast Food,Beverages",2,Baner,67,Slow
386637,Dumdum,Kolkata,Kolkata - Dumdum,Perfect Bite,Medium,200,0.86,Low,2.9,80,Poor,Normal,"Chinese,Indian,Snacks",3,Lake Town,93,Slow
386733,Kothapet & Dilsukhnagar,Hyderabad,Hyderabad - Kothapet & Dilsukhnagar,Neapolitan Pizza,Low,150,1.27,Moderate,2.9,80,Poor,Normal,Pizzas,1,Kothapet & Dilsukhnagar,63,Slow
386742,Navrangpura,Ahmedabad,Ahmedabad - Navrangpura,Ashapura Bhojanalay,Medium,300,3.03,High,4.1,100,Good,Normal,Indian,1,Navrangpura,33,Standard
386867,Royapettah,Chennai,Chennai - Royapettah,90Ml,Low,150,0.94,Low,4.3,50,Good,Normal,Beverages,1,Royapettah,53,Standard
386898,Himayath Nagar,Hyderabad,Hyderabad - Himayath Nagar,Ayezas Kitchen,Medium,260,0.86,Low,3.9,50,Average,Normal,"Indian,Hyderabadi",2,Himayath Nagar,58,Standard
386953,Sangvi,Pune,Pune - Sangvi,Combos@69,Medium,200,1.23,Moderate,2.9,80,Poor,Normal,Combo,1,Sangvi,65,Slow
387061,Nallakunta & Vidyanagar,Hyderabad,Hyderabad - Nallakunta & Vidyanagar,Saravana Udupi Hotel,Low,150,1.09,Moderate,3.8,50,Average,Normal,South Indian,1,Nallakunta & Vidyanagar,46,Standard
387091,Charminar,Hyderabad,Hyderabad - Charminar,The Mahboob Biryani,High,1500,2.11,High,2.9,80,Poor,Normal,Biryani,1,Charminar,38,Standard
387276,Kurla,Mumbai,Mumbai - Kurla,Food Quarter,Medium,500,2.22,High,2.9,80,Poor,Normal,"Pizzas,Pastas,Healthy Food,Continental",4,Kurla,36,Standard
387279,Kothapet & Dilsukhnagar,Hyderabad,Hyderabad - Kothapet & Dilsukhnagar,New Shahi Naan,Low,49,2.35,High,2.9,80,Poor,Normal,Indian,1,Kothapet & Dilsukhnagar,34,Standard
387307,Athwa,Surat,Surat - Athwa,The Sky 369 Fast Food,Medium,200,2,High,2.9,80,Poor,Normal,Fast Food,1,Athwa,40,Standard
387322,Ghatkopar Vikhroli,Mumbai,Mumbai - Ghatkopar Vikhroli,La Pino'Z Pizza,Medium,300,11.36,Very High,4,500,Good,Normal,Pizzas,1,Ghatkopar Vikhroli,44,Standard
387323,Marol Sakinaka,Mumbai,Mumbai - Marol Sakinaka,Kebabish,Medium,500,0.39,Low,3.3,20,Average,Normal,North Indian,1,Kurla,51,Standard
387335,Koramangala,Bangalore,Bangalore - Koramangala,Biryani By Kilo,Medium,500,6.94,Very High,4.1,500,Good,Normal,"Biryani,Hyderabadi,Lucknowi,Kebabs,Mughlai,North Indian,Desserts,Beverages",8,Koramangala,72,Slow
387356,Shivaji Nagar,Pune,Pune - Shivaji Nagar,Shubham Pure Veg,Medium,250,0.57,Low,4.7,20,Excellent,Normal,"North Indian,South Indian",2,Shivaji Nagar,35,Standard
387382,Nampally,Hyderabad,Hyderabad - Nampally,Naseeb Hotel,Medium,200,0.56,Low,3.8,20,Average,Normal,"Indian,Biryani",2,Aghapura Nampally,36,Standard
387414,Sarthana,Surat,Surat - Sarthana,Sai Pavbhaji & Chinese,Medium,200,0.31,Low,3.9,20,Average,Normal,"South Indian,Fast Food,Chinese",3,Sarthana,65,Slow
387500,Banjara Hills,Hyderabad,Hyderabad - Banjara Hills,Shahi Rasoi Multicuisine Family Restaurant,High,750,1,Moderate,4.1,50,Good,Normal,"Biryani,Desserts,Grill",3,Hamayun Nagar Near Nmdc,50,Standard
387503,Kurla,Mumbai,Mumbai - Kurla,Fresh Breakfast,Medium,200,1.9,Moderate,2.9,80,Poor,Normal,North Indian,1,Kurla,42,Standard
387535,Perambur,Chennai,Chennai - Perambur,Maniammal Catering & Homemade Food,Medium,200,0.6,Low,4.1,50,Good,Normal,South Indian,1,Perambur,83,Slow
387553,Marol Sakinaka,Mumbai,Mumbai - Marol Sakinaka,The Hunger Hut,Medium,300,1.51,Moderate,2.9,80,Poor,Normal,Continental  Italian  Chinese,1,Marol Sakinaka,53,Standard
387560,Naranpura,Ahmedabad,Ahmedabad - Naranpura,Fry Frenchie,Low,149,1.57,Moderate,2.9,80,Poor,Normal,Indian,1,Naranpura,51,Standard
387646,Marol Sakinaka,Mumbai,Mumbai - Marol Sakinaka,Nayaab Biryani,Medium,400,2.44,High,4.3,100,Good,Normal,"Biryani,Mughlai",2,Marol Sakinaka,41,Standard
387699,Charminar,Hyderabad,Hyderabad - Charminar,Burgersuncle,Medium,300,1.6,Moderate,2.9,80,Poor,Normal,"American,Italian,Indian",3,Charminar,50,Standard
387718,Banjara Hills,Hyderabad,Hyderabad - Banjara Hills,Tasco Bakery,Medium,350,0.41,Low,4.2,20,Good,Normal,"Bakery,Desserts,Snacks",3,Banjara Hills,49,Standard
387722,Jadavpur,Kolkata,Kolkata - Jadavpur,The Pie Chart,High,600,0.24,Low,4.6,20,Excellent,Normal,"Bakery,Desserts,Snacks",3,Jadavpur,82,Slow
387752,Rohini,Delhi,Delhi - Rohini,Amjad Delhi Darbaar,Medium,200,1.74,Moderate,2.9,80,Poor,Normal,Indian,1,Mangolpuri,46,Standard
387856,Vastral,Ahmedabad,Ahmedabad - Vastral,Tulsi Dining Hall,Medium,200,1.13,Moderate,2.9,80,Poor,Normal,"Indian,Gujarati,Thalis",3,Vastral,71,Slow
387878,Chembur,Mumbai,Mumbai - Chembur,Vijay Bhelpuri,Medium,200,1.78,Moderate,2.9,80,Poor,Normal,Snacks,1,Chembur,45,Standard
387880,Perambur,Chennai,Chennai - Perambur,Csoning Shawarma Perambur,Medium,200,1.19,Moderate,2.9,80,Poor,Normal,Arabian,1,Perambur,67,Slow
387905,Nungambakkam,Chennai,Chennai - Nungambakkam,Heavens Park Restaurant,Medium,300,0.96,Low,4.3,50,Good,Normal,"Biryani,Chinese,Arabian,Indian",4,Nungambakkam,52,Standard
387953,Punjabi Bagh,Delhi,Delhi - Punjabi Bagh,Aioli Bistro,High,1000,1.54,Moderate,4.2,100,Good,Normal,"Italian,Continental,Pizzas,Salads,Pastas,Desserts",6,Punjabi Bagh,65,Slow
387971,Banjara Hills,Hyderabad,Hyderabad - Banjara Hills,Just Bake Banjarahills,Low,150,1.18,Moderate,2.9,80,Poor,Normal,Bakery  Desserts  Fast Food,1,Banjara Hills,68,Slow
387982,Powai,Mumbai,Mumbai - Powai,Bong Bong,Medium,500,1.38,Moderate,2.9,80,Poor,Normal,"Pan-Asian,Thai,Chinese,Mughlai,Snacks",5,Powai,58,Standard
388040,George Town,Chennai,Chennai - George Town,Mathaji Ice Creams,Low,100,1.43,Moderate,2.9,80,Poor,Normal,"Ice Cream,Desserts",2,George Town,56,Standard
388098,Marol Sakinaka,Mumbai,Mumbai - Marol Sakinaka,Kebabzaade,Medium,500,1.63,Moderate,2.9,80,Poor,Normal,North Indian,1,Marol Sakinaka,49,Standard
388141,Uppal,Hyderabad,Hyderabad - Uppal,Cafe De Gardenia,Medium,360,1.08,Moderate,2.9,80,Poor,Normal,Chinese  Indian  Biryani,1,Uppal,74,Slow
388599,Santoshnagar & Saidabad,Hyderabad,Hyderabad - Santoshnagar & Saidabad,Kings Pizza Hut,Medium,200,1.38,Moderate,2.9,80,Poor,Normal,Continental,1,Santoshnagar & Saidabad,58,Standard
388602,Perambur,Chennai,Chennai - Perambur,Niyaz Biriyani,Medium,300,1.19,Moderate,2.9,80,Poor,Normal,"Biryani,Chinese,South Indian",3,Perambur,67,Slow
388667,Nungambakkam,Chennai,Chennai - Nungambakkam,Ottoman Baklava,Medium,500,2.17,High,4.4,100,Good,Normal,North Indian,1,Nungambakkam,46,Standard
388730,Himayath Nagar,Hyderabad,Hyderabad - Himayath Nagar,A.M.Tiffin Centre,Low,150,1.72,Moderate,4.1,50,Good,Normal,South Indian,1,Himayath Nagar,29,Fast
388747,Swargate,Pune,Pune - Swargate,Zhatkan Patkan Rasoi,Medium,350,2.11,High,2.9,80,Poor,Normal,Indian,1,Swargate,38,Standard
388772,Kothapet & Dilsukhnagar,Hyderabad,Hyderabad - Kothapet & Dilsukhnagar,Hotel Swagath,Medium,200,2.33,High,4.4,100,Good,Normal,North Indian,1,Kothapet & Dilsukhnagar,43,Standard
388850,Himayath Nagar,Hyderabad,Hyderabad - Himayath Nagar,Roll It Up,Medium,300,0.63,Low,3.2,20,Average,Normal,"Fast Food,Snacks,Italian,Chinese,Beverages",5,Himayath Nagar,32,Standard
388866,Koramangala,Bangalore,Bangalore - Koramangala,Cafe Reset,High,900,1.29,Moderate,2.9,80,Poor,Normal,"Cafe,Indian,Desserts",3,Koramangala,62,Slow
388966,Athwa,Surat,Surat - Athwa,M.P Chicken & Omlet,Medium,200,0.54,Low,3.2,20,Average,Normal,"Chinese,Snacks",2,Athwa,37,Standard
388994,Burrabazar,Kolkata,Kolkata - Burrabazar,Tripti Snacks Bar,Medium,240,0.39,Low,4.5,20,Excellent,Normal,"Chinese,Biryani,Combo,Kebabs",4,Shyambazar Five Point Crossing,51,Standard
388996,Athwa,Surat,Surat - Athwa,M.P. Tandoori Chicken 65,Medium,200,1.82,Moderate,2.9,80,Poor,Normal,"Tandoor,Indian,Mughlai",3,Athwa,44,Standard
389001,Rohini,Delhi,Delhi - Rohini,The House Of Chopsticks By Pind Balluchi,Medium,300,1.7,Moderate,2.9,80,Poor,Normal,"North Indian,Chinese",2,Rohini,47,Standard
389009,Kothrud,Pune,Pune - Kothrud,August 1 Five,Medium,200,1.33,Moderate,2.9,80,Poor,Normal,"Chinese,Continental,Pizzas,Pastas,Beverages",5,Kothrud,60,Standard
389104,Chandkheda,Ahmedabad,Ahmedabad - Chandkheda,Hari Om Kathiyawadi,Medium,400,1.39,Moderate,4,100,Good,Normal,"North Indian,Punjabi,Gujarati",3,Chandkheda,72,Slow
